Source	Target
Malaysia	Rwanda
Malaysia	Saudi Arabia
Malaysia	Serbia
Malaysia	Singapore
Malaysia	Slovakia
Malaysia	South Africa
Malaysia	Sri Lanka
Malaysia	Thailand
Malaysia	Togo
Malaysia	Turkey
Malaysia	United States of America
Malaysia	Uganda
Malaysia	United Arab Emirates
Malaysia	United Kingdom
Malaysia	Tanzania
Malaysia	Uruguay
Malaysia	Vietnam
Malaysia	Yemen
Morocco	Algeria
Morocco	Belgium
Morocco	Brazil
Morocco	Burkina Faso
Morocco	Cameroon
Morocco	Canada
Morocco	Cape Verde
Morocco	Ivory Coast
Morocco	Czech Republic
Morocco	Ecuador
Morocco	Sudan
Morocco	Ghana
Morocco	India
Morocco	Italy
Morocco	Japan
Morocco	Mali
Morocco	Mauritania
Morocco	Netherlands
Morocco	Niger
Morocco	Portugal
Morocco	Korea, South
Morocco	Romania
Morocco	Senegal
Morocco	Spain
Morocco	Switzerland
Morocco	Togo
Morocco	Tunisia
Morocco	Turkey
Morocco	United States of America
Morocco	United Arab Emirates
New Zealand	Argentina
New Zealand	Armenia
New Zealand	Australia
New Zealand	Azerbaijan
New Zealand	Belgium
New Zealand	Canada
New Zealand	Chile
New Zealand	China
New Zealand	Costa Rica
New Zealand	Cyprus
New Zealand	Czech Republic
New Zealand	Finland
New Zealand	Ghana
New Zealand	India
New Zealand	Israel
New Zealand	Japan
New Zealand	Malaysia
New Zealand	Mexico
New Zealand	Nepal
New Zealand	Netherlands
New Zealand	Panama
New Zealand	Korea, South
New Zealand	Russia
New Zealand	Singapore
New Zealand	Switzerland
New Zealand	Thailand
New Zealand	United States of America
New Zealand	United Arab Emirates
Oman	Armenia
Oman	Bahrain
Oman	Belgium
Oman	Burundi
Oman	Canada
Oman	China
Oman	Croatia
Oman	Denmark
Oman	Sudan
Oman	France
Oman	Georgia
Oman	Germany
Oman	Hungary
Oman	India
Oman	Indonesia
Oman	Iran
Oman	Italy
Oman	Japan
Oman	Jordan
Oman	Kazakhstan
Oman	Lebanon
Oman	Madagascar
Oman	Malaysia
Oman	Nepal
Oman	Netherlands
Oman	New Zealand
Oman	Pakistan
Oman	Philippines
Oman	Korea, South
Oman	Russia
Oman	Rwanda
Oman	Saudi Arabia
Oman	Singapore
Oman	South Africa
Oman	Spain
Oman	Sri Lanka
Oman	Thailand
Oman	United States of America
Oman	Uganda
Oman	United Arab Emirates
Oman	United Kingdom
Oman	Tanzania
Oman	Yemen
Oman	Zambia
Pakistan	Afghanistan
Pakistan	Canada
Pakistan	China
Pakistan	Ecuador
Pakistan	Ethiopia
Pakistan	India
Pakistan	Indonesia
Pakistan	Iran
Pakistan	Japan
Pakistan	Lebanon
Pakistan	Malaysia
Pakistan	Namibia
Pakistan	Netherlands
Pakistan	New Zealand
Pakistan	Korea, South
Pakistan	Russia
Pakistan	Singapore
Pakistan	Thailand
Pakistan	Turkey
Pakistan	United Arab Emirates
Pakistan	Tanzania
Pakistan	Yemen
Pakistan	Zimbabwe
Philippines	Australia
Philippines	Belgium
Philippines	Cambodia
Philippines	Canada
Philippines	China
Philippines	Hong Kong S.A.R.
Philippines	Costa Rica
Philippines	Czech Republic
Philippines	India
Philippines	Indonesia
Philippines	Japan
Philippines	Jordan
Philippines	Lebanon
Philippines	Madagascar
Philippines	Malaysia
Philippines	Malta
Philippines	Netherlands
Philippines	New Zealand
Philippines	Nicaragua
Philippines	Pakistan
Philippines	Poland
Philippines	Korea, South
Philippines	Singapore
Philippines	South Africa
Philippines	Switzerland
Philippines	Thailand
Philippines	United States of America
Philippines	United Arab Emirates
Philippines	United Kingdom
Philippines	Vietnam
Russia	Afghanistan
Russia	Albania
Russia	Algeria
Russia	Argentina
Russia	Armenia
Russia	Australia
Russia	Austria
Russia	Azerbaijan
Russia	Belarus
Russia	Belgium
Russia	Bosnia and Herzegovina
Russia	Brazil
Russia	Bulgaria
Russia	Burkina Faso
Russia	Cameroon
Russia	Canada
Russia	China
Russia	Hong Kong S.A.R.
Russia	Colombia
Russia	Ivory Coast
Russia	Croatia
Russia	Czech Republic
Russia	Denmark
Russia	Ecuador
Russia	Egypt
Russia	Estonia
Russia	Finland
Russia	France
Russia	Georgia
Russia	Germany
Russia	Ghana
Russia	Greece
Russia	Hungary
Russia	Iceland
Russia	India
Russia	Indonesia
Russia	Iran
Russia	Israel
Russia	Italy
Russia	Japan
Russia	Jordan
Russia	Kazakhstan
Russia	Kyrgyzstan
Russia	Latvia
Russia	Lebanon
Russia	Lithuania
Russia	Luxembourg
Russia	Madagascar
Russia	Malaysia
Russia	Malta
Russia	Mexico
Russia	Montenegro
Russia	Morocco
Russia	Netherlands
Russia	New Zealand
Russia	Niger
Russia	Nigeria
Russia	Norway
Russia	Pakistan
Russia	Paraguay
Russia	Peru
Russia	Philippines
Russia	Poland
Russia	Portugal
Russia	Korea, South
Russia	Moldova
Russia	Romania
Russia	Senegal
Russia	Serbia
Russia	Singapore
Russia	Slovakia
Russia	Slovenia
Russia	South Africa
Russia	Spain
Russia	Switzerland
Russia	Thailand
Russia	Togo
Russia	Tunisia
Russia	Turkey
Russia	United States of America
Russia	Ukraine
Russia	United Arab Emirates
Russia	United Kingdom
Russia	Tanzania
Russia	Vietnam
Russia	Yemen
Serbia	Albania
Serbia	Austria
Serbia	Belgium
Serbia	Bosnia and Herzegovina
Serbia	Brazil
Serbia	Bulgaria
Serbia	Croatia
Serbia	Hungary
Serbia	Israel
Serbia	Italy
Serbia	Montenegro
Serbia	Netherlands
Serbia	Romania
Serbia	Slovakia
Serbia	Slovenia
Serbia	Thailand
Serbia	Turkey
Serbia	United States of America
Slovakia	Austria
Slovakia	Belarus
Slovakia	Belgium
Slovakia	Bosnia and Herzegovina
Slovakia	Bulgaria
Slovakia	Canada
Slovakia	Chile
Slovakia	China
Slovakia	Colombia
Slovakia	Croatia
Slovakia	Czech Republic
Slovakia	Dominican Republic
Slovakia	Finland
Slovakia	France
Slovakia	Georgia
Slovakia	Germany
Slovakia	Greece
Slovakia	Hungary
Slovakia	India
Slovakia	Italy
Slovakia	Latvia
Slovakia	Lithuania
Slovakia	Mexico
Slovakia	Mozambique
Slovakia	New Zealand
Slovakia	Norway
Slovakia	Oman
Slovakia	Pakistan
Slovakia	Poland
Slovakia	Romania
Slovakia	Russia
Slovakia	Rwanda
Slovakia	Serbia
Slovakia	Slovenia
Slovakia	South Africa
Slovakia	Spain
Slovakia	Switzerland
Slovakia	Thailand
Slovakia	Tunisia
Slovakia	United States of America
Slovakia	Ukraine
Slovakia	United Kingdom
Uganda	Burundi
Uganda	Czech Republic
Uganda	Ireland
Uganda	Rwanda
Uganda	Tanzania
Vietnam	Australia
Vietnam	Belgium
Vietnam	Cambodia
Vietnam	Canada
Vietnam	Central African Republic
Vietnam	Chile
Vietnam	China
Vietnam	Hong Kong S.A.R.
Vietnam	France
Vietnam	India
Vietnam	Indonesia
Vietnam	Japan
Vietnam	Malaysia
Vietnam	Netherlands
Vietnam	New Zealand
Vietnam	Panama
Vietnam	Philippines
Vietnam	Korea, South
Vietnam	Singapore
Vietnam	Slovenia
Vietnam	Thailand
Vietnam	United States of America
Zambia	Botswana
Zambia	Canada
Zambia	Madagascar
Zambia	Malawi
Zambia	Rwanda
Zambia	South Africa
Zambia	Zimbabwe
Belarus	Algeria
Belarus	Austria
Belarus	Azerbaijan
Belarus	Belgium
Belarus	Brazil
Belarus	Canada
Belarus	Czech Republic
Belarus	Denmark
Belarus	Estonia
Belarus	Finland
Belarus	France
Belarus	Georgia
Belarus	Germany
Belarus	Greece
Belarus	Hungary
Belarus	Italy
Belarus	Kazakhstan
Belarus	Kyrgyzstan
Belarus	Latvia
Belarus	Lithuania
Belarus	Netherlands
Belarus	Poland
Belarus	Moldova
Belarus	Romania
Belarus	Senegal
Belarus	Serbia
Belarus	Singapore
Belarus	Slovakia
Belarus	Spain
Belarus	Turkey
Belarus	United States of America
Belarus	Ukraine
Belarus	United Arab Emirates
Belarus	United Kingdom
Belarus	Vietnam
Bosnia and Herzegovina	Albania
Bosnia and Herzegovina	Austria
Bosnia and Herzegovina	Belgium
Bosnia and Herzegovina	Brazil
Bosnia and Herzegovina	Bulgaria
Bosnia and Herzegovina	Croatia
Bosnia and Herzegovina	Czech Republic
Bosnia and Herzegovina	Germany
Bosnia and Herzegovina	Greece
Bosnia and Herzegovina	Italy
Bosnia and Herzegovina	Montenegro
Bosnia and Herzegovina	Poland
Bosnia and Herzegovina	Moldova
Bosnia and Herzegovina	Romania
Bosnia and Herzegovina	Serbia
Bosnia and Herzegovina	Slovakia
Bosnia and Herzegovina	Slovenia
Bosnia and Herzegovina	Turkey
Bosnia and Herzegovina	United States of America
Bulgaria	Albania
Bulgaria	Algeria
Bulgaria	Argentina
Bulgaria	Armenia
Bulgaria	Austria
Bulgaria	Azerbaijan
Bulgaria	Belgium
Bulgaria	Bosnia and Herzegovina
Bulgaria	Hong Kong S.A.R.
Bulgaria	Croatia
Bulgaria	Ecuador
Bulgaria	Estonia
Bulgaria	Finland
Bulgaria	France
Bulgaria	Georgia
Bulgaria	Greece
Bulgaria	Hungary
Bulgaria	India
Bulgaria	Indonesia
Bulgaria	Italy
Bulgaria	Kazakhstan
Bulgaria	Latvia
Bulgaria	Lebanon
Bulgaria	Lithuania
Bulgaria	Malaysia
Bulgaria	Malta
Bulgaria	Montenegro
Bulgaria	Morocco
Bulgaria	Netherlands
Bulgaria	New Zealand
Bulgaria	Niger
Bulgaria	Norway
Bulgaria	Oman
Bulgaria	Peru
Bulgaria	Poland
Bulgaria	Korea, South
Bulgaria	Moldova
Bulgaria	Romania
Bulgaria	Senegal
Bulgaria	Serbia
Bulgaria	Singapore
Bulgaria	Slovakia
Bulgaria	Slovenia
Bulgaria	Spain
Bulgaria	Thailand
Bulgaria	Tunisia
Bulgaria	Turkey
Bulgaria	United States of America
Bulgaria	Ukraine
Bulgaria	Tanzania
Estonia	Azerbaijan
Estonia	Belarus
Estonia	Belgium
Estonia	Burkina Faso
Estonia	Canada
Estonia	Chile
Estonia	China
Estonia	Czech Republic
Estonia	Denmark
Estonia	El Salvador
Estonia	Finland
Estonia	France
Estonia	Georgia
Estonia	Germany
Estonia	Guatemala
Estonia	Kazakhstan
Estonia	Kyrgyzstan
Estonia	Latvia
Estonia	Lebanon
Estonia	Lithuania
Estonia	Luxembourg
Estonia	Malta
Estonia	Morocco
Estonia	Netherlands
Estonia	Niger
Estonia	Nigeria
Estonia	Norway
Estonia	Poland
Estonia	Portugal
Estonia	Moldova
Estonia	Russia
Estonia	Singapore
Estonia	South Africa
Estonia	Spain
Estonia	Togo
Estonia	United States of America
Estonia	Ukraine
Estonia	United Kingdom
Estonia	Uruguay
Finland	Algeria
Finland	Argentina
Finland	Armenia
Finland	Australia
Finland	Austria
Finland	Azerbaijan
Finland	Belarus
Finland	Belgium
Finland	Belize
Finland	Bosnia and Herzegovina
Finland	Brazil
Finland	Bulgaria
Finland	Canada
Finland	Chile
Finland	China
Finland	Colombia
Finland	Costa Rica
Finland	Ivory Coast
Finland	Croatia
Finland	Czech Republic
Finland	Denmark
Finland	Ecuador
Finland	Estonia
Finland	France
Finland	Germany
Finland	Ghana
Finland	Hungary
Finland	Iceland
Finland	India
Finland	Indonesia
Finland	Ireland
Finland	Israel
Finland	Italy
Finland	Jamaica
Finland	Japan
Finland	Jordan
Finland	Kazakhstan
Finland	Kyrgyzstan
Finland	Latvia
Finland	Lebanon
Finland	Lithuania
Finland	Malaysia
Finland	Mexico
Finland	Morocco
Finland	Netherlands
Finland	New Zealand
Finland	Norway
Finland	Pakistan
Finland	Peru
Finland	Poland
Finland	Portugal
Finland	Korea, South
Finland	Moldova
Finland	Romania
Finland	Russia
Finland	Saudi Arabia
Finland	Serbia
Finland	Singapore
Finland	Slovakia
Finland	Slovenia
Finland	South Africa
Finland	Spain
Finland	Sri Lanka
Finland	Switzerland
Finland	Thailand
Finland	Tunisia
Finland	Turkey
Finland	United States of America
Finland	Ukraine
Finland	United Arab Emirates
Finland	United Kingdom
Finland	Tanzania
Finland	Uruguay
Finland	Vietnam
Finland	Zimbabwe
Iran	Afghanistan
Iran	Armenia
Iran	Azerbaijan
Iran	Bulgaria
Iran	Burkina Faso
Iran	Burundi
Iran	Cameroon
Iran	China
Iran	Ivory Coast
Iran	Czech Republic
Iran	Ethiopia
Iran	Sudan
Iran	France
Iran	Georgia
Iran	Germany
Iran	Ghana
Iran	Greece
Iran	India
Iran	Indonesia
Iran	Italy
Iran	Japan
Iran	Jordan
Iran	Kyrgyzstan
Iran	Lebanon
Iran	Malaysia
Iran	Mali
Iran	Netherlands
Iran	Nicaragua
Iran	Oman
Iran	Pakistan
Iran	Peru
Iran	Philippines
Iran	Poland
Iran	Korea, South
Iran	Russia
Iran	Rwanda
Iran	Senegal
Iran	Serbia
Iran	South Africa
Iran	Spain
Iran	Sri Lanka
Iran	Thailand
Iran	Togo
Iran	Turkey
Iran	Uganda
Iran	Ukraine
Iran	United Arab Emirates
Iran	United Kingdom
Iran	Tanzania
Iran	Yemen
Israel	Albania
Israel	Argentina
Israel	Armenia
Israel	Australia
Israel	Austria
Israel	Belgium
Israel	Botswana
Israel	Brazil
Israel	Bulgaria
Israel	Burkina Faso
Israel	Cameroon
Israel	Canada
Israel	Cape Verde
Israel	Chile
Israel	China
Israel	Hong Kong S.A.R.
Israel	Colombia
Israel	Ivory Coast
Israel	Croatia
Israel	Cyprus
Israel	Czech Republic
Israel	Denmark
Israel	Ecuador
Israel	Ethiopia
Israel	France
Israel	Georgia
Israel	Germany
Israel	Ghana
Israel	Greece
Israel	Guyana
Israel	Hungary
Israel	Iceland
Israel	India
Israel	Italy
Israel	Jamaica
Israel	Japan
Israel	Jordan
Israel	Kazakhstan
Israel	Malta
Israel	Mexico
Israel	Montenegro
Israel	Nepal
Israel	Netherlands
Israel	Niger
Israel	Nigeria
Israel	Norway
Israel	Peru
Israel	Poland
Israel	Portugal
Israel	Korea, South
Israel	Moldova
Israel	Romania
Israel	Russia
Israel	Rwanda
Israel	Serbia
Israel	Singapore
Israel	Slovenia
Israel	South Africa
Israel	Spain
Israel	Switzerland
Israel	Thailand
Israel	Turkey
Israel	United States of America
Israel	Ukraine
Israel	Uruguay
Israel	Venezuela
Jordan	Bahrain
Jordan	Belgium
Jordan	Canada
Jordan	Egypt
Jordan	Ghana
Jordan	Lebanon
Jordan	Namibia
Jordan	Netherlands
Jordan	Singapore
Jordan	South Africa
Jordan	United Arab Emirates
Jordan	Yemen
Latvia	Afghanistan
Latvia	Algeria
Latvia	Argentina
Latvia	Azerbaijan
Latvia	Belarus
Latvia	Belgium
Latvia	Burkina Faso
Latvia	Canada
Latvia	Denmark
Latvia	Ecuador
Latvia	Estonia
Latvia	Finland
Latvia	France
Latvia	Germany
Latvia	Ghana
Latvia	India
Latvia	Israel
Latvia	Italy
Latvia	Kazakhstan
Latvia	Kyrgyzstan
Latvia	Lithuania
Latvia	Mexico
Latvia	Morocco
Latvia	Netherlands
Latvia	Nigeria
Latvia	Peru
Latvia	Poland
Latvia	Moldova
Latvia	Romania
Latvia	Russia
Latvia	Serbia
Latvia	Singapore
Latvia	Slovakia
Latvia	Spain
Latvia	Togo
Latvia	Turkey
Latvia	United States of America
Latvia	Uganda
Latvia	Ukraine
Latvia	United Kingdom
Latvia	Tanzania
Latvia	Uruguay
Latvia	Vietnam
Luxembourg	Algeria
Luxembourg	Australia
Luxembourg	Belgium
Luxembourg	Bosnia and Herzegovina
Luxembourg	Brazil
Luxembourg	Bulgaria
Luxembourg	China
Luxembourg	Finland
Luxembourg	France
Luxembourg	Germany
Luxembourg	Greece
Luxembourg	Hungary
Luxembourg	Ireland
Luxembourg	Israel
Luxembourg	Italy
Luxembourg	Latvia
Luxembourg	Lithuania
Luxembourg	Mexico
Luxembourg	Morocco
Luxembourg	Netherlands
Luxembourg	New Zealand
Luxembourg	Peru
Luxembourg	Poland
Luxembourg	Portugal
Luxembourg	Romania
Luxembourg	Russia
Luxembourg	Spain
Luxembourg	Switzerland
Luxembourg	Thailand
Luxembourg	Turkey
Luxembourg	Ukraine
Luxembourg	United Kingdom
Moldova	Belgium
Moldova	Bulgaria
Moldova	Lithuania
Moldova	Romania
Saudi Arabia	Afghanistan
Saudi Arabia	Algeria
Saudi Arabia	Argentina
Saudi Arabia	Australia
Saudi Arabia	Austria
Saudi Arabia	Bahrain
Saudi Arabia	Belgium
Saudi Arabia	Brazil
Saudi Arabia	Burkina Faso
Saudi Arabia	Burundi
Saudi Arabia	Cameroon
Saudi Arabia	Canada
Saudi Arabia	China
Saudi Arabia	Hong Kong S.A.R.
Saudi Arabia	Ivory Coast
Saudi Arabia	Cyprus
Saudi Arabia	Denmark
Saudi Arabia	Egypt
Saudi Arabia	Ethiopia
Saudi Arabia	Sudan
Saudi Arabia	France
Saudi Arabia	Gambia
Saudi Arabia	Germany
Saudi Arabia	Ghana
Saudi Arabia	Greece
Saudi Arabia	India
Saudi Arabia	Indonesia
Saudi Arabia	Iran
Saudi Arabia	Italy
Saudi Arabia	Japan
Saudi Arabia	Jordan
Saudi Arabia	Kazakhstan
Saudi Arabia	Lebanon
Saudi Arabia	Madagascar
Saudi Arabia	Malawi
Saudi Arabia	Malaysia
Saudi Arabia	Mali
Saudi Arabia	Malta
Saudi Arabia	Mauritania
Saudi Arabia	Mauritius
Saudi Arabia	Mexico
Saudi Arabia	Morocco
Saudi Arabia	Nepal
Saudi Arabia	Netherlands
Saudi Arabia	New Zealand
Saudi Arabia	Niger
Saudi Arabia	Nigeria
Saudi Arabia	Oman
Saudi Arabia	Pakistan
Saudi Arabia	Philippines
Saudi Arabia	Portugal
Saudi Arabia	Korea, South
Saudi Arabia	Russia
Saudi Arabia	Rwanda
Saudi Arabia	Senegal
Saudi Arabia	Singapore
Saudi Arabia	Slovenia
Saudi Arabia	South Africa
Saudi Arabia	Spain
Saudi Arabia	Sri Lanka
Saudi Arabia	Thailand
Saudi Arabia	Togo
Saudi Arabia	Tunisia
Saudi Arabia	Turkey
Saudi Arabia	United States of America
Saudi Arabia	Uganda
Saudi Arabia	Ukraine
Saudi Arabia	United Arab Emirates
Saudi Arabia	United Kingdom
Saudi Arabia	Tanzania
Saudi Arabia	Vietnam
Saudi Arabia	Yemen
Saudi Arabia	Zimbabwe
Ukraine	Algeria
Ukraine	Argentina
Ukraine	Armenia
Ukraine	Austria
Ukraine	Azerbaijan
Ukraine	Belarus
Ukraine	Belgium
Ukraine	Bosnia and Herzegovina
Ukraine	Brazil
Ukraine	Bulgaria
Ukraine	Burkina Faso
Ukraine	Canada
Ukraine	Chile
Ukraine	China
Ukraine	Czech Republic
Ukraine	Ecuador
Ukraine	Estonia
Ukraine	Finland
Ukraine	Sudan
Ukraine	France
Ukraine	Georgia
Ukraine	Germany
Ukraine	Ghana
Ukraine	Greece
Ukraine	Hungary
Ukraine	India
Ukraine	Indonesia
Ukraine	Iran
Ukraine	Ireland
Ukraine	Israel
Ukraine	Italy
Ukraine	Jordan
Ukraine	Kazakhstan
Ukraine	Kyrgyzstan
Ukraine	Latvia
Ukraine	Lebanon
Ukraine	Lithuania
Ukraine	Madagascar
Ukraine	Malawi
Ukraine	Malaysia
Ukraine	Malta
Ukraine	Mexico
Ukraine	Morocco
Ukraine	Mozambique
Ukraine	Nepal
Ukraine	Netherlands
Ukraine	New Zealand
Ukraine	Nigeria
Ukraine	Norway
Ukraine	Oman
Ukraine	Poland
Ukraine	Korea, South
Ukraine	Moldova
Ukraine	Romania
Ukraine	Russia
Ukraine	Rwanda
Ukraine	Serbia
Ukraine	Singapore
Ukraine	Slovakia
Ukraine	Slovenia
Ukraine	South Africa
Ukraine	Spain
Ukraine	Thailand
Ukraine	Togo
Ukraine	Turkey
Ukraine	United States of America
Ukraine	United Arab Emirates
Burundi	Rwanda
Mozambique	Botswana
Mozambique	Malawi
Mozambique	South Africa
Mozambique	Uganda
Mozambique	Tanzania
Mozambique	Zambia
Mozambique	Zimbabwe
Rwanda	Burundi
Rwanda	Uganda
Bangladesh	Austria
Bangladesh	Czech Republic
Bangladesh	India
Bangladesh	Nepal
Bangladesh	Nigeria
Bangladesh	Korea, South
Bangladesh	Singapore
Bangladesh	Sri Lanka
Bangladesh	Thailand
Sri Lanka	Australia
Sri Lanka	Bahrain
Sri Lanka	China
Sri Lanka	India
Sri Lanka	Malaysia
Sri Lanka	Mauritius
Sri Lanka	Nepal
Sri Lanka	Korea, South
Sri Lanka	Singapore
Sri Lanka	Thailand
Sri Lanka	United Arab Emirates
Sri Lanka	Yemen
Botswana	Namibia
Botswana	Tanzania
Botswana	Zambia
Botswana	Zimbabwe
Cambodia	Korea, South
Cambodia	Singapore
Cambodia	Thailand
Egypt	Algeria
Egypt	Argentina
Egypt	Armenia
Egypt	Bahrain
Egypt	Belarus
Egypt	Belgium
Egypt	Bulgaria
Egypt	Burkina Faso
Egypt	Burundi
Egypt	Canada
Egypt	Chile
Egypt	China
Egypt	Hong Kong S.A.R.
Egypt	Ivory Coast
Egypt	Cyprus
Egypt	Estonia
Egypt	Ethiopia
Egypt	Sudan
Egypt	France
Egypt	Germany
Egypt	Ghana
Egypt	Greece
Egypt	Hungary
Egypt	India
Egypt	Indonesia
Egypt	Italy
Egypt	Japan
Egypt	Jordan
Egypt	Kazakhstan
Egypt	Lebanon
Egypt	Madagascar
Egypt	Malaysia
Egypt	Mali
Egypt	Malta
Egypt	Mexico
Egypt	Morocco
Egypt	Netherlands
Egypt	Niger
Egypt	Nigeria
Egypt	Norway
Egypt	Oman
Egypt	Pakistan
Egypt	Peru
Egypt	Korea, South
Egypt	Moldova
Egypt	Romania
Egypt	Russia
Egypt	Rwanda
Egypt	Saudi Arabia
Egypt	Senegal
Egypt	Serbia
Egypt	Singapore
Egypt	South Africa
Egypt	Spain
Egypt	Sri Lanka
Egypt	Switzerland
Egypt	Thailand
Egypt	Togo
Egypt	Tunisia
Egypt	Turkey
Egypt	United States of America
Egypt	Uganda
Egypt	Ukraine
Egypt	United Arab Emirates
Egypt	United Kingdom
Egypt	Tanzania
Egypt	Yemen
Egypt	Zambia
Gambia	Costa Rica
Gambia	Mali
Guyana	Denmark
Guyana	Netherlands
Malawi	India
Malawi	Mozambique
Malawi	Zambia
Togo	Burkina Faso
Togo	Ivory Coast
Togo	Dominican Republic
Togo	Ghana
Togo	Mali
Togo	Netherlands
Togo	Niger
Togo	Sao Tome and Principe
Togo	Senegal
Togo	Singapore
Zimbabwe	Botswana
Zimbabwe	Brazil
Zimbabwe	Mozambique
Zimbabwe	Zambia
Benin	Belgium
Benin	Burkina Faso
Benin	Cameroon
Benin	Ghana
Benin	Mali
Benin	Mexico
Benin	Mozambique
Benin	Niger
Benin	Senegal
Benin	Singapore
Benin	Togo
Benin	United Kingdom
Benin	Tanzania
Cape Verde	Czech Republic
Cape Verde	Spain
Chad	Cameroon
Chad	Canada
Chad	Central African Republic
Chad	China
Chad	Ivory Coast
Chad	France
Chad	Germany
Chad	United States of America
Congo (Brazzaville)	Australia
Congo (Brazzaville)	Belgium
Congo (Brazzaville)	Cameroon
Congo (Brazzaville)	Canada
Congo (Brazzaville)	China
Congo (Brazzaville)	France
Congo (Brazzaville)	Germany
Congo (Brazzaville)	India
Congo (Brazzaville)	Italy
Congo (Brazzaville)	Malaysia
Congo (Brazzaville)	Netherlands
Congo (Brazzaville)	Nigeria
Congo (Brazzaville)	South Africa
Congo (Brazzaville)	Spain
Congo (Brazzaville)	Turkey
Congo (Brazzaville)	United States of America
Cuba	Belgium
Cuba	Canada
Cuba	China
Cuba	El Salvador
Cuba	Guatemala
Cuba	Iceland
Cuba	Israel
Cuba	Netherlands
Cuba	Korea, South
Cuba	Spain
Cuba	Switzerland
Cuba	Togo
Cuba	United Kingdom
Cuba	Venezuela
Korea, North	China
Korea, North	El Salvador
Korea, North	Guyana
Korea, North	India
Korea, North	Indonesia
Korea, North	Mexico
Korea, North	Netherlands
Korea, North	Niger
Korea, North	Pakistan
Korea, North	Rwanda
Congo (Kinshasa)	Austria
Congo (Kinshasa)	Brazil
Congo (Kinshasa)	China
Congo (Kinshasa)	Ivory Coast
Congo (Kinshasa)	Sudan
Congo (Kinshasa)	Netherlands
Congo (Kinshasa)	Rwanda
Congo (Kinshasa)	South Africa
Congo (Kinshasa)	Spain
Congo (Kinshasa)	United States of America
Congo (Kinshasa)	Uganda
Congo (Kinshasa)	Zambia
Equatorial Guinea	Brazil
Equatorial Guinea	Cameroon
Equatorial Guinea	Canada
Equatorial Guinea	China
Equatorial Guinea	Ivory Coast
Equatorial Guinea	Denmark
Equatorial Guinea	France
Equatorial Guinea	Germany
Equatorial Guinea	Italy
Equatorial Guinea	Netherlands
Equatorial Guinea	Nigeria
Equatorial Guinea	Norway
Equatorial Guinea	Portugal
Equatorial Guinea	Spain
Equatorial Guinea	United States of America
Equatorial Guinea	United Kingdom
Equatorial Guinea	Uruguay
Gabon	Australia
Gabon	Belgium
Gabon	Cameroon
Gabon	China
Gabon	France
Gabon	Germany
Gabon	Greece
Gabon	Ireland
Gabon	Italy
Gabon	Japan
Gabon	Malaysia
Gabon	Malta
Gabon	Mozambique
Gabon	Netherlands
Gabon	Nigeria
Gabon	Sao Tome and Principe
Gabon	Singapore
Gabon	Spain
Gabon	Thailand
Gabon	United States of America
Gabon	Ukraine
Guinea	Burkina Faso
Guinea	Mali
Guinea	Netherlands
Guinea	South Africa
Guinea	Spain
Guinea Bissau (Guinea-Bissau)	Gambia
Guinea Bissau (Guinea-Bissau)	India
Haiti	Canada
Honduras	Belgium
Honduras	Belize
Honduras	Costa Rica
Honduras	Czech Republic
Honduras	El Salvador
Honduras	Guatemala
Honduras	Nicaragua
Honduras	United States of America
Iraq	Armenia
Iraq	Austria
Iraq	Brazil
Iraq	Canada
Iraq	China
Iraq	France
Iraq	Georgia
Iraq	Germany
Iraq	Greece
Iraq	India
Iraq	Iran
Iraq	Italy
Iraq	Japan
Iraq	Jordan
Iraq	Lebanon
Iraq	Morocco
Iraq	Netherlands
Iraq	New Zealand
Iraq	Korea, South
Iraq	Romania
Iraq	Spain
Iraq	Thailand
Iraq	Turkey
Iraq	United States of America
Iraq	United Arab Emirates
Kenya	Bahrain
Kenya	Belgium
Kenya	Burundi
Kenya	Czech Republic
Kenya	Ethiopia
Kenya	Sudan
Kenya	India
Kenya	Malawi
Kenya	Mauritius
Kenya	Mozambique
Kenya	Netherlands
Kenya	Rwanda
Kenya	Senegal
Kenya	Singapore
Kenya	South Africa
Kenya	Togo
Kenya	Uganda
Kenya	Tanzania
Kenya	Zambia
Kuwait	Bahrain
Kuwait	Belgium
Kuwait	Bosnia and Herzegovina
Kuwait	Brazil
Kuwait	Burkina Faso
Kuwait	Canada
Kuwait	China
Kuwait	Hong Kong S.A.R.
Kuwait	Colombia
Kuwait	Cyprus
Kuwait	Czech Republic
Kuwait	Denmark
Kuwait	Egypt
Kuwait	Ethiopia
Kuwait	Sudan
Kuwait	France
Kuwait	Germany
Kuwait	India
Kuwait	Indonesia
Kuwait	Iran
Kuwait	Italy
Kuwait	Japan
Kuwait	Jordan
Kuwait	Latvia
Kuwait	Lebanon
Kuwait	Luxembourg
Kuwait	Madagascar
Kuwait	Malawi
Kuwait	Malaysia
Kuwait	Malta
Kuwait	Mauritius
Kuwait	Montenegro
Kuwait	Mozambique
Kuwait	Nepal
Kuwait	Netherlands
Kuwait	New Zealand
Kuwait	Niger
Kuwait	Oman
Kuwait	Pakistan
Kuwait	Paraguay
Kuwait	Korea, South
Kuwait	Rwanda
Kuwait	Saudi Arabia
Kuwait	Singapore
Kuwait	Slovenia
Kuwait	South Africa
Kuwait	Spain
Kuwait	Sri Lanka
Kuwait	Thailand
Kuwait	Togo
Kuwait	Turkey
